name,longitude,latitude,label
连云区,119.338788,34.760249,1
南京市,118.796682,32.05957,1
高淳区,118.89222,31.327586,1
鼓楼区,118.770182,32.066601,1
江宁区,118.840015,31.952612,1
建邺区,118.731793,32.003731,1
溧水区,119.028288,31.651099,1
六合区,118.822132,32.323584,1
浦口区,118.628003,32.058903,1
栖霞区,118.909153,32.096388,1
秦淮区,118.79476,32.039113,1
玄武区,118.797757,32.048498,1
雨花台区,118.779051,31.99126,1
南通市,120.894676,31.981143,1
崇川区,120.857434,32.009875,1
港闸区,120.818526,32.032441,1
海安县,120.467343,32.533572,1
海门市,121.18181,31.869483,1
启东市,121.655432,31.793278,1
如皋市,120.573803,32.371562,1
如东县,121.185201,32.331765,1
通州区,121.073828,32.06568,1
苏州市,120.585728,31.2974,1
常熟市,120.752481,31.654375,1
姑苏区,120.617369,31.33565,1
虎丘区,120.434238,31.329601,1
昆山市,120.980736,31.385597,1
太仓市,121.13055,31.457735,1
吴江区,120.645157,31.138677,1
